video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,publish_month
_BcYBFC6zfY,18.14.06,Ralph Breaks the Internet: Wreck-It Ralph 2 Official Trailer,Walt Disney Animation Studios,1,2018-06-04 16:00:03+00:00,"Disney|""Walt Disney Animation Studios""|""Disney Animation""|""Walt Disney""|""Animation""",12976087,218467,13457,39393,https://i.ytimg.com/vi/_BcYBFC6zfY/default.jpg,False,False,False,"Watch the official trailer for Ralph Breaks the Internet: Wreck-It Ralph 2. See the film in theatres November 21. “Ralph Breaks the Internet: Wreck-It Ralph 2” leaves Litwak’s video arcade behind, venturing into the uncharted, expansive and thrilling world of the internet—which may or may not survive Ralph’s wrecking. Video game bad guy Ralph (voice of John C. Reilly) and fellow misfit Vanellope von Schweetz (voice of Sarah Silverman) must risk it all by traveling to the world wide web in search of a replacement part to save Vanellope’s video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet—the netizens—to help navigate their way, including a webite entrepreneur named Yesss (voice of Taraji P. Henson), who is the head algorithm and the heart and soul of trend-making site “BuzzzTube.” Directed by Rich Moore (“Zootopia,” “Wreck-It Ralph”) and Phil Johnston (co-writer “Wreck-It Ralph,” “Cedar Rapids,” co-writer “Zootopia,”), and produced by Clark Spencer (“Zootopia,” “Wreck-It Ralph,” “Bolt”), “Ralph Breaks the Internet: Wreck-Ralph 2” hits theaters on Nov. 21, 2018.See more from Wreck-It Ralph:Facebook: https://www.facebook.com/WreckItRalph/Twitter: https://twitter.com/wreckitralphInstagram: https://www.instagram.com/wreckitralph/See more from official Disney Animation:Facebook: https://www.facebook.com/DisneyAnimationTwitter: https://twitter.com/disneyanimationWelcome to the official Walt Disney Animation Studios YouTube channel! There’s much from the archive that we want to share, while also giving you glimpses into our current studio--a dynamic place full of fresh voices and talent. Become a subscriber today!",6
ek1ePFp-nBI,18.14.06,Halloween - Official Trailer (HD),Universal Pictures,24,2018-06-08 14:00:03+00:00,"halloween|""horror""|""horror movie""|""scary movie""|""michael myers""|""jamie lee curtis""|""judy greer""|""nick castle""|""john carpenter""|""david gordon green""|""danny mcbride""|""jeff fradley""|""jason blum""|""blumhouse""|""trailer""|""blumhouse trailer""|""universal movies""|""movie trailers""|""halloween trailer""|""michael meyers""|""halloween movie""|""laurie strode""",12955997,200539,7647,35147,https://i.ytimg.com/vi/ek1ePFp-nBI/default.jpg,False,False,False,"This October, Michael Myers returns. Watch the #HalloweenMovie trailer now. --Facebook: unvrs.al/HalloweenFBTwitter: unvrs.al/HalloweenTWInstagram: unvrs.al/HalloweenINSite: www.HalloweenMovie.com--Universal Pictures will release Trancas International Films, Blumhouse Productions and Miramax’s Halloween on Friday, October 19, 2018.Jamie Lee Curtis returns to her iconic role as Laurie Strode, who comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.  Master of horror John Carpenter executive produces and serves as creative consultant on this film, joining forces with cinema’s current leading producer of horror, Jason Blum (Get Out, Split, The Purge, Paranormal Activity).  Inspired by Carpenter’s classic, filmmakers David Gordon Green and Danny McBride crafted a story that carves a new path from the events in the landmark 1978 film, and Green also directs.Halloween is also produced by Malek Akkad, whose Trancas International Films has produced the Halloween series since its inception, and Bill Block (Elysium, District 9).  In addition to Carpenter and Curtis, Green and McBride will executive produce under their Rough House Pictures banner.  Ryan Freimman also serves in that role. Halloween will be distributed worldwide by Universal Pictures.  www.HalloweenMovie.com",6
D_6QmL6rExk,18.14.06,BTS (방탄소년단) 'FAKE LOVE' Official MV (Extended ver.),ibighit,10,2018-06-01 15:00:01+00:00,"BIGHIT|""빅히트""|""방탄소년단""|""BTS""|""BANGTAN""|""방탄""|""fake love""|""FAKE LOVE""",12709520,1817699,11949,156793,https://i.ytimg.com/vi/D_6QmL6rExk/default.jpg,False,False,False,"BTS (방탄소년단) 'FAKE LOVE' Official MV (Extended ver.)Director : YongSeok Choi (Lumpens)Assistant Director : WonJu Lee, Guzza, HyeJeong Park, MinJe Jeong (Lumpens)Director of Photography : HyunWoo Nam(GDW)Gaffer : HyunSuk Song (Real Lighting)Art Director : JinSil Park Bona Kim (MU:E)Construction Manager : SukKi Song Special Effect : DemolitionBigHit Entertainment. Rights are reserved selectively in the video.Unauthorized reproduction is a violation of applicable laws. Manufactured by BigHit Entertainment, Seoul, KoreaConnect with BTS:http://www.ibighit.com http://twitter.com/BTS_bighit http://twitter.com/BTS_twt https://www.facebook.com/ibighit/http://www.facebook.com/bangtan.officialhttp://instagram.com/BTS.bighitofficialhttp://weibo.com/BTSbighitBU content certified by Big Hit Entertainment",6
rAH8qm5oQHg,18.14.06,Town Hall 12 Update is Here! (Clash of Clans Official),Clash of Clans,20,2018-06-11 12:08:03+00:00,"clash of clans|""COC""|""Clash of Clans Gameplay""|""Clash of Clans Strategy""|""Clash of Clans Animation""|""Clash of Clans Commercial""|""Clash of Clans Attacks""|""Clash of Clans Town Hall""|""Hog Rider""|""PEKKA""|""Clan Wars""|""town hall 12""|""electro dragon""|""siege machines""|""battle blimp""|""wall wrecker""|""clash of clans new update""",10531608,122553,7011,10736,https://i.ytimg.com/vi/rAH8qm5oQHg/default.jpg,False,False,False,"Town Hall 12 is finally here, along with the Electro Dragon and Siege Machines!Read the full patch notes for this update: https://supr.cl/TH12_patchnotesAttack. Defend. Strategize. Download for free for mobile devices. http://supr.cl/ThisArmyCheck out the official Supercell merch store: http://shop.supercell.com/From rage-­filled Barbarians with glorious mustaches to pyromaniac wizards, raise your own army and lead your clan to victory! Build your village to fend off raiders, battle against millions of players worldwide, and forge a powerful clan with others to destroy enemy clans.PLEASE NOTE! Clash of Clans is free to download and play, however some game items can also be purchased for real money Also, under our Terms of Service and Privacy Policy, you must be at least 13 years of age to play or download Clash of Clans.A network connection is also required.FEATURES- Build your village into an unbeatable fortress - Raise your own army of Barbarians, Archers, Hog Riders, Wizards, Dragons and other mighty fighters- Battle with players worldwide and take their Trophies- Join together with other players to form the ultimate Clan- Fight against rival Clans in epic Clan Wars - Build 18 unique units with multiple levels of upgrades- Discover your favorite attacking army from countless combinations of troops, spells, Heroes and Clan reinforcements - Defend your village with a multitude of Cannons, Towers, Mortars, Bombs, Traps and Walls- Fight against the Goblin King in a campaign through the realmChief, are you having problems? Visit http://supercell.helpshift.com/a/clash-of-clans/Privacy Policy:http://www.supercell.net/privacy-policy/Terms of Service:http://www.supercell.net/terms-of-service/Parent’s Guide:http://www.supercell.net/parents",6
FlsCjmMhFmw,17.14.12,YouTube Rewind: The Shape of 2017 | #YouTubeRewind,YouTube Spotlight,24,2017-12-06 17:58:51+00:00,"Rewind|""Rewind 2017""|""youtube rewind 2017""|""#YouTubeRewind""|""Rewind 2016""|""Dan and Phil""|""Grace Helbig""|""HolaSoyGerman""|""Lilly Singh""|""Markiplier""|""Swoozie""|""Rhett Link""|""Liza Koshy""|""Dolan Twins""|""Lele Pons""|""Jake Paul""|""Logan Paul""|""KSI""|""Joey Graceffa""|""Casey Neistat""|""Poppy""|""Niana Guerrero""|""Daddy Yankee""|""Luis Fonsi""|""Ed Sheeran""|""Kendrick Lamar""|""Stephen Colbert""|""Fidget Spinners""|""Slime""|""Backpack Kid""|""April the Giraffe""|""#Rewind""|""Despacito""|""Shape of you""|""YouTubeRewind""|""I’m the One""|""Humble""",149376127,3093544,1643059,810698,https://i.ytimg.com/vi/FlsCjmMhFmw/default.jpg,False,False,False,"YouTube Rewind 2017. Celebrating the videos, people, music and memes that made 2017. #YouTubeRewind\n\nMeet the featured Creators in Rewind: https://rewind2017.withyoutube.com/creators\nSpend more time with your favorite Creators, videos and trends from 2017: https://yt.be/rewind2017\nTest your Rewind knowledge with our trivia game: http://yt.be/dejaview\n\nWatch trending videos from 2017: http://youtube.com/rewind\nSee the trends as they happen: http://youtube.com/trending\n\nWatch the Behind the Scenes video: https://youtu.be/OIQQ8jmsbMM  \nSee all the Easter Eggs: https://goo.gl/3U9otg\n\nMusic by The Hood Internet: https://www.youtube.com/thehoodinternet\n\nYouTube Rewind 2017 produced by Portal A",12
_9YMpuLDnwo,17.11.12,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26,2017-12-03 08:30:00+00:00,"5-Minute Crafts|""DIY""|""Do it yourself""|""crafts""|""trucos""|""trucos de belliza""|""proyectos faciles""|""useful things""|""lifehacks""|""tricks""|""tips""|""DIY projects""|""DIY activities""|""Handcraft""|""Tutorial""|""easy life hacks""|""simple life hacks""|""old into new""|""save money""|""money-saving""|""cheap""|""reuse""|""recycle""|""repurpose""|""fix""|""way""|""ways""|""how to""|""fix a phone""|""phone hacks""|""scratches""|""broken screen""|""toothpaste""|""toothpaste hacks""|""eraze""|""plastic bottles""|""fork""|""kitchen""|""kitchen hacks""|""broken""|""cola""|""colgate""|""plastic bags""|""clean""|""cleaning""",54155921,378111,66632,24679,https://i.ytimg.com/vi/_9YMpuLDnwo/default.jpg,False,False,False,Subscribe to 5-Minute Crafts KIDS: https://goo.gl/PEuLVt\n\n----------------------------------------------------------------------------------------\nOur Social Media:\n\nFacebook: https://www.facebook.com/5min.crafts/\nInstagram: https://www.instagram.com/5.min.crafts/\n\nHave you ever seen a talking slime? Here he is – Slick Slime Sam: https://goo.gl/zarVZo\n\nThe Bright Side of Youtube: https://goo.gl/rQTJZz\nSMART Youtube: https://goo.gl/JTfP6L\n\n----------------------------------------------------------------------------------------\nFor more videos and articles visit:\nhttp://www.brightside.me/,12
l_lblj8Cq0o,18.02.01,"G-Eazy - No Limit REMIX ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly",GEazyMusicVEVO,10,2017-12-19 20:00:05+00:00,"BPG/RVG/RCA Records|""G-Eazy feat. A$AP Rocky""|""Cardi B""|""French Montana""|""Juicy J & Belly""|""No Limit REMIX""|""Rap""",45938392,728696,43049,43541,https://i.ytimg.com/vi/l_lblj8Cq0o/default.jpg,False,False,False,New Album ‘The Beautiful & Damned’ Available Everywhere http://smarturl.it/TBAD\nGet exclusive TB&D bundles here: http://smarturl.it/TBAD/officialstore\nSubscribe for more exclusive G-Eazy footage: http://bit.ly/GEazyYTSub\nG-Eazy Official Site: http://g-eazy.com/\nG-Eazy On Twitter: https://twitter.com/G_Eazy\nG-Eazy On Facebook: https://www.facebook.com/G.Eazy\nG-Eazy on Instagram: https://www.instagram.com/g_eazy,12
rRzxEiBLQCA,17.18.12,TWICE Heart Shaker M/V,jypentertainment,10,2017-12-11 08:59:59+00:00,"TWICE Heart Shaker|""TWICE 하트셰이커""|""트와이스 Heart Shaker""|""트와이스 하트셰이커""|""Heart Shaker""|""하트셰이커""|""TWICE""|""트와이스""|""Heart Shaker M/V""|""Heart Shaker MV""|""Heart Shaker Music Video""|""Heart Shaker 뮤직비디오""|""Heart Shaker 뮤비""|""하트셰이커 M/V""|""하트셰이커 MV""|""하트셰이커 뮤직비디오""|""하트셰이커 뮤비""|""하트셰이커 Music Video""|""TWICE M/V""|""TWICE MV""|""TWICE Music Video""|""TWICE 뮤직비디오""|""TWICE 뮤비""|""트와이스 M/V""|""트와이스 MV""|""트와이스 Music Video""|""트와이스 뮤직비디오""|""트와이스 뮤비""|""TWICE Merry Happy""|""트와이스 Merry Happy""|""트와이스 메리 해피""|""Merry Happy""|""Merry & Happy""|""메리해피""",41088994,956937,91898,157207,https://i.ytimg.com/vi/rRzxEiBLQCA/default.jpg,False,False,False,TWICE(트와이스) Heart Shaker M/V\n\nThe 1st Album : Repackage Merry & Happy\niTunes & Apple Music\nhttps://itunes.apple.com/album/merry-happy/1323890122\n\nTWICE Official YouTube: http://www.youtube.com/c/TWICEonAir\nTWICE Official Facebook: http://www.facebook.com/JYPETWICE\nTWICE Official Twitter: http://www.twitter.com/JYPETWICE\nTWICE Official Instagram: http://www.instagram.com/TWICETAGRAM\nTWICE Official Homepage: http://TWICE.jype.com\nTWICE Official Fan's: http://fans.jype.com/TWICE\n\nⓒ 2017 JYP Entertainment. All Rights Reserved,12
vn9mMeWcgoM,17.15.12,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,24,2017-12-08 01:44:25+00:00,"Jurassic World|""Fallen Kingdom""|""Jurassic Park""|""T-Rex""|""Dinosaur""|""J.A. Bayona""|""Steven Spielberg""|""Colin Trevorrow""|""Chris Pratt""|""Bryce Dallas Howard""|""BD Wong""|""James Cromwell""|""Ted Levine""|""Justice Smith""|""Geraldine Chaplin""|""Daniella Pineda""|""Toby Jones""|""Jeff Goldblum""|""Rafe Spall""|""Derek Connolly""|""Isla Nublar""|""Raptor""",38070298,550348,27824,50935,https://i.ytimg.com/vi/vn9mMeWcgoM/default.jpg,False,False,False,"Jurassic World: Fallen Kingdom\nIn Theaters June 22, 2018 \n\nhttps://www.jurassicworld.com\n\nIt’s been four years since theme park and luxury resort Jurassic World was destroyed by dinosaurs out of containment.  Isla Nublar now sits abandoned by humans while the surviving dinosaurs fend for themselves in the jungles.\n\nWhen the island’s dormant volcano begins roaring to life, Owen (Chris Pratt) and Claire (Bryce Dallas Howard) mount a campaign to rescue the remaining dinosaurs from this extinction-level event.  Owen is driven to find Blue, his lead raptor who’s still missing in the wild, and Claire has grown a respect for these creatures she now makes her mission.  Arriving on the unstable island as lava begins raining down, their expedition uncovers a conspiracy that could return our entire planet to a perilous order not seen since prehistoric times.\n\nWith all of the wonder, adventure and thrills synonymous with one of the most popular and successful series in cinema history, this all-new motion-picture event sees the return of favorite characters and dinosaurs—along with new breeds more awe-inspiring and terrifying than ever before.  Welcome to Jurassic World: Fallen Kingdom.  \n\nStars Pratt and Howard return alongside executive producers Steven Spielberg and Colin Trevorrow for Jurassic World: Fallen Kingdom.  They are joined by co-stars James Cromwell, Ted Levine, Justice Smith, Geraldine Chaplin, Daniella Pineda, Toby Jones, Rafe Spall and Isabella Sermon, while BD Wong and Jeff Goldblum reprise their roles.\n\nDirected by J.A. Bayona (The Impossible), the epic action-adventure is written by Jurassic World’s director, Trevorrow, and its co-writer, Derek Connolly.  Producers Frank Marshall and Pat Crowley once again partner with Spielberg and Trevorrow in leading the filmmakers for this stunning installment.  Belén Atienza joins the team as a producer.",12
817P8W8-mGE,17.08.12,Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],Ed Sheeran,10,2017-12-01 00:54:56+00:00,"edsheeran|""ed sheeran""|""acoustic""|""live""|""cover""|""official""|""remix""|""official video""|""lyrics""|""session""|""beyonce""|""beyonce live""",36101955,998395,22585,50709,https://i.ytimg.com/vi/817P8W8-mGE/default.jpg,False,False,False,Listen to this version: https://ad.gt/duetyt\n÷. Out Now: https://atlanti.cr/yt-album\nSubscribe to Ed's channel: http://bit.ly/SubscribeToEdSheeran\n\nFollow Ed on...\nFacebook: http://www.facebook.com/EdSheeranMusic\nTwitter: http://twitter.com/edsheeran\nInstagram: http://instagram.com/teddysphotos\nOfficial Website: http://edsheeran.com,12
WS7f5xpGYn8,18.02.01,Katy Perry - Hey Hey Hey (Official),KatyPerryVEVO,10,2017-12-20 20:00:02+00:00,"katy perry|""hey hey hey""|""official""|""music video""|""witness""|""can't break me""",33420138,821971,165109,81388,https://i.ytimg.com/vi/WS7f5xpGYn8/default.jpg,False,False,False,"Get Hey Hey Hey from Katy's new album 'Witness': http://katy.to/WitnessYd\nWITNESS: The Tour tickets available now! https://www.katyperry.com/tour\n\nDirected by Isaac Rentz\nProduced by Nina Dluhy-Miller & Danny Lockwood\n\nLyrics:\nA big beautiful brain with a pretty face, yeah\nA babydoll with a briefcase, yeah\nA hot little hurricane, ha\n'Cause I'm feminine and soft, but I'm still a boss, yeah\nRed lipstick but still so raw, yeah\nMarilyn Monroe in a monster truck\n\n'Cause I can be zen, and I can be the storm, yeah\nSmell like a rose, and I pierce like a thorn, yeah\nKarate chopping the clichés and norms all in a dress\n\nHey, hey, hey\nYou think that I'm a little baby\nYou think that I am fragile like a Fabergé\nYou think that I am cracking, but you can't break me\nNo, no way\nNo, no way\nNo, no way\nYou think that I am cracking, but you can't break me (break me)\n\nYeah, I bounce back like a pro 'cause I'm so resilient\nL-o-l at all your limits\nKeep your penny thoughts, I'm making a mint\n\n'Cause I can be zen, and I can be the storm, yeah\nSmell like a rose, and I pierce like a thorn, yeah\nKarate chopping the clichés and norms all in a dress\n\nHey, hey, hey\nYou think that I'm a little baby\nYou think that I am fragile like a Fabergé\nYou think that I am cracking, but you can't break me\nNo, no way\nNo, no way\nNo, no way\nYou think that I am cracking, but you can't break me (break me)\n\nI ain't got no strings (no strings, no strings, no strings)\nI'm no one's little puppet\nGot my own cha ching in my chubby little wallet\nAnd secretly you love it (you fucking love it)\nAnd secretly you love it\n\nHey, hey, hey\nYou think that I'm a little baby\nYou think that I am fragile like a Fabergé\nYou think that I am cracking, but you can't break me\nNo\nHey, hey, hey\nYou think that I'm a little baby\nYou think that I am fragile like a Fabergé\nYou think that I am cracking, but you can't break me\nNo, no way (no)\nNo, no way (no way)\nNo, no way (uh-uh)\nOh, you think that I am cracking, but you can't break me\n\nFollow Katy Perry:\nhttp://www.katyperry.com\nhttp://youtube.com/katyperry\nhttp://twitter.com/katyperry\nhttp://facebook.com/katyperry\nhttp://instagram.com/katyperry\n\nMusic video by Katy Perry performing Hey Hey Hey (C) 2017 Capitol Records\n\nhttp://vevo.ly/233WHW",12
SM1w9PEQOE8,17.09.12,Demi Lovato - Tell Me You Love Me,DemiLovatoVEVO,10,2017-12-01 15:00:02+00:00,"Demi Lovato|""Tell Me You Love Me""|""Jesse Williams""|""Demi""|""Lovato""|""Tell""|""Me""|""You""|""Love""|""Island""|""Records""|""Pop""",28860037,1251825,26134,77905,https://i.ytimg.com/vi/SM1w9PEQOE8/default.jpg,False,False,False,"Demi Lovato Tell Me You Love Me DELUXE: https://IslandRecs.lnk.to/TMYLMdeluxe\n\nDemi Lovato Tell Me You Love Me STANDARD: https://IslandRecs.lnk.to/TMYLM\n\nBest of Demi Lovato: https://goo.gl/SmqS1T\nSubscribe here: https://goo.gl/qRsogB\n\nMusic video by Demi Lovato performing Tell Me You Love Me. (C) 2017 Island Records, a division of UMG Recordings, Inc./Hollywood Records/Safehouse Records LLC\n\nhttp://vevo.ly/jOKrgh",12
eiDiKwbGfIY,17.22.12,Ed Sheeran - Perfect Symphony (with Andrea Bocelli),Ed Sheeran,10,2017-12-15 08:12:39+00:00,"edsheeran|""ed sheeran""|""acoustic""|""live""|""cover""|""official""|""remix""|""official video""|""lyrics""|""session""",27350528,1025895,17572,40899,https://i.ytimg.com/vi/eiDiKwbGfIY/default.jpg,False,False,False,"Stream or download this version: https://ad.gt/perfectyt\n÷. Out Now: https://atlanti.cr/yt-album\nSubscribe to Ed's channel: http://bit.ly/SubscribeToEdSheeran\nSign-up to Andrea Bocelli's mailing list: https://decca.lnk.to/BocelliSignUpID\n\nFollow Ed on...\nFacebook: http://www.facebook.com/EdSheeranMusic\nTwitter: http://twitter.com/edsheeran\nInstagram: http://instagram.com/teddysphotos\nOfficial Website: http://edsheeran.com\n\nInternational Production Managers: Francesco Pasquero & Ed Howard\nProduction company: Strani Rumori Studio\nExecutive producer: Ivano Berti\nProduction coordinator: Luca Scota\nDirected by Tiziano Fioriti\nDOP: Cristian Alberini\nCinematography: Cristian Alberini, Tiziano Fioriti, Luca Scota, Michele Ragni\nEditing: Tiziano Fioriti, Luca Scota for Strani Rumori Studio, Francesco Pasquero for Sugar Srl.\nGrading: Tiziano Fioriti & Luca Scota for Strani Rumori Studio\nSound mix: Vanni Tagliavento\nGaffer: Matteo Fioriti\nSet Designer: Bartalini Alberto & Ilaria\n\nAndrea Bocelli appears courtesy of Sugar Sr.",12
9v_rtaye2yY,17.15.12,"Migos, Nicki Minaj, Cardi B - MotorSport (Official)",MigosVEVO,10,2017-12-08 02:12:48+00:00,"Migos|""Cardi B""|""Cardi""|""Nicki Minaj""|""Nicki""|""Minaj""|""Culture 2""|""MotorSport""|""Motor Sport""|""Motor""|""Sport""",23575103,548457,29977,55676,https://i.ytimg.com/vi/9v_rtaye2yY/default.jpg,False,False,False,"Listen to MotorSport (feat. Nicki Minaj & Cardi B): https://Migos.lnk.to/MotorSportYD\nMigos is featured on Quality Control's Control The Streets Vol. 1. Listen here: https://QualityControl.lnk.to/CTSVol1YD\n\nPurchase Migos merch featured in the video from their official store: https://Migos.lnk.to/StoreYD\n\nCulture 2 COMING SOON\n\nFollow Migos:\nhttps://facebook.com/THEMigosAtl\nhttps://twitter.com/migos\nhttps://instagram.com/migos\n\nSee the Vaporizer- vape pen used in Motorsport and Save 15% now: http://bit.ly/MigVapor-DRAY\n\nCars provided by John Temerian: http://wearecurated.com/\n\nDIRECTORS Bradley & Pablo, Quavo\nPRODUCERS Fuliane Petikyan, Sara Lacombe, Kevin Kloecker\nEXECUTIVE PRODUCER Chris Clavdescher\nCREATIVE DIRECTION Bradley & Pablo, Quavo, Kevin Kloecker\nHEAD OF PRODUCTION Autumn Hymes \nDirector of Photography (VFX/Migos) Mathieu Plainfossé\nDirector of Photography (Nicki Minaj Unit) Joe Labisi\n1ST AD Ev Salomon\nPROD. DESIGNER Damien Fyffe\nMETA PRODUCTIONS / VFX SUPER. John Cameron\nMIGOS STYLING Zoe Costello\nEditor/Cut & Run Chris Roebuck\nVIDEO COMMISSIONER Kevin Kloecker, Sara Lacombe",12
