video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
36DAv_m8Mlw,18.06.06,MNEK - Colour (Lyric Video) ft. Hailee Steinfeld,MNEKVEVO,10,2018-06-01T13:48:48.000Z,"MNEK|""Colour""|""Virgin""|""EMI""|""Pop""",350884,21185,348,885,https://i.ytimg.com/vi/36DAv_m8Mlw/default.jpg,False,False,False,MNEK – Colour (ft Hailee Steinfeld) is available to stream or download here now: https://MNEK.lnk.to/Colour
Fjm81OPZbpU,17.29.11,"Miguel - Come Through and Chill (Audio) ft. J. Cole, Salaam Remi",MiguelVEVO,10,2017-11-27T05:00:00.000Z,"ByStorm Entertainment/RCA Records|""Come Through and Chill""|""Miguel feat. J. Cole & Salaam Remi""|""R&B""",383694,20241,167,1349,https://i.ytimg.com/vi/Fjm81OPZbpU/default.jpg,False,False,False,War & Leisure - Available Everywhere 12/1 - http://smarturl.it/WarAndLeisure \n\nNew Music from Miguel - Come Through And Chill ft. J Cole http://smarturl.it/ComeThroughAndChill  \n\nFollow Miguel: \nhttps://www.facebook.com/miguelmusic/ \nhttps://twitter.com/Miguel \nhttps://www.instagram.com/miguel/
mNKwe9k55fs,18.07.04,Fahrenheit 451 (2018) Official Trailer ft. Michael B. Jordan & Michael Shannon | HBO,HBO,1,2018-04-05T18:59:40.000Z,"Ray Bradbury|""Fahrenheit 451""|""Guy Montag""|""fireman""|""Clarisse McClellan""|""Beatty""|""Sofia Boutella""|""Michael Shannon""|""Michael B. Jordan""|""Drama""|""Sci-Fi""|""books""|""burn""|""burning""|""fire""|""burning books""|""rebel""|""HBO""|""HBO Films""|""films""|""movie""|""2018""|""trailer""|""MBJ""|""official trailer""",385958,6563,289,975,https://i.ytimg.com/vi/mNKwe9k55fs/default.jpg,False,False,False,"We are not born equal. We must be made equal by the fire...and then we can be happy. Fahrenheit 451, starring Michael B. Jordan and Michael Shannon, premieres May 19 at 8pm on HBO.\n\n#Fahrenheit451 #HBOFilms\n\nSubscribe to the HBO YouTube Channel: https://goo.gl/JQUfqt\n \nDon’t have HBO? Order Now: https://play.hbonow.com/\n\nGet More HBO:\nGet HBO GO: https://play.hbogo.com/\nLike on Facebook: https://www.facebook.com/HBO\nFollow on Twitter: https://twitter.com/hbo\nLike on Instagram: https://www.instagram.com/hbo/\nSubscribe on Tumblr: http://hbo.tumblr.com/\nOfficial Site: http://www.hbo.com"
s8UglxtkAIs,18.06.03,Girl Fits Into Fish Tank ft. Sofie Dossi,Good Mythical Morning,24,2018-03-05T11:00:05.000Z,"rhett and link|""gmm""|""good mythical morning""|""rhett and link good mythical morning""|""good mythical morning rhett and link""|""mythical morning""|""gmm food""|""Season 13""|""rhett""|""link""|""mythical""|""rhett girl fits into fish tank ft sofie dossi""|""link girl fits into fish tank ft sofie dossi""|""sofie dossi""|""girl fits into fish tank ft sofie dossi""|""rhett link sofie dossi""",388313,10886,139,1098,https://i.ytimg.com/vi/s8UglxtkAIs/default.jpg,False,False,False,Can we fit human pretzel Sofie Dossi into a rolling suitcase? Find out! GMM #1288.2\nFollow Sofie Dossi on Instagram at http://www.instagram.com/SofieDossi\nWatch Part 3: https://youtu.be/afhZAQ8r71E | Watch Part 1: https://youtu.be/-ZJtbv83omM\n\nPick up all of the official GMM merch at https://mythical.store & exclusive limited edition tees at https://www.amazon.com/mythical\n\nFollow Rhett & Link: \nInstagram: https://instagram.com/rhettandlink\nFacebook: https://facebook.com/rhettandlink\nTwitter: https://twitter.com/rhettandlink\nTumblr: https://rhettandlink.tumblr.com\nSnapchat: @realrhettlink\nWebsite: https://mythical.co/\n\nCheck Out Our Other Mythical Channels:\nGood Mythical MORE: https://youtube.com/goodmythicalmore\nRhett & Link: https://youtube.com/rhettandlink\nThis Is Mythical: https://youtube.com/thisismythical\nEar Biscuits: https://applepodcasts.com/earbiscuits\n\nWant to send us something? https://mythical.co/contact\nHave you made a Wheel of Mythicality intro video? Submit it here: https://bit.ly/GMMWheelIntro\n\nIntro Animation by Digital Twigs: https://www.digitaltwigs.com\nIntro & Outro Music by Jeff Zeigler & Sarah Schimeneck https://www.jeffzeigler.com\nAll Supplemental Music from Extreme Production Music: https://www.extrememusic.com/\nWe use ‘The Mouse’ by Blue Microphones https://www.bluemic.com/mouse/
-5aaJJQFvOg,18.23.02,Havana - swing cover | dodie feat. FLASHBACK,doddleoddle,10,2018-02-21T22:01:06.000Z,"havana|""cover""|""a capella""|""swing""|""dodie""|""flashback""|""pentatonix""|""lol u wish""",390631,71090,635,4555,https://i.ytimg.com/vi/-5aaJJQFvOg/default.jpg,False,False,False,"Hi hi hi! here's our vid on FLASHBACK's channel, an a capella version of In The Middle: https://youtu.be/g7HP9t2Gt3A\n\n\nUM THIS WAS MAYBE THE MOST FUN VIDEO I'VE EVER FILMED as you can tell I am LIVING surrounded by talented singers lol\n\nTwitter: http://www.twitter.com/doddleoddle\nSecond channel: http://www.youtube.com/doddlevloggle\nFacebook: http://www.facebook.com/doddleoddle\nSnapchat and Instagram username is doddleoddle\n\nBUSINESS EMAIL: josh@dodie.co\nPatreon: http://www.patreon.com/doddleoddle\n\nhttp://twitter.com/jamescharles\nhttp://twitter.com/elizabethgaba\nhttp://twitter.com/ninaannmusic\nhttp://twitter.com/noahbarendavis\nhttp://twitter.com/renoselmser\nhttp://twitter.com/anthonygargiula\nhttp://twitter.com/flashbckmusic"
1DQ9UTz5j8o,18.22.02,Real Life vs Anime - Merrell Twins ft. Jessie Paege,merrelltwins,23,2018-02-20T22:30:56.000Z,"Merrell Twins|""Twins""|""MerrellTwins""|""The Merrell Twins""|""Twin""|""Real Life vs Anime""|""Real Life vs""|""Anime vs Real Life""|""Real Food vs Gummy""|""Real""|""vs""|""Twin Sisters""|""Comedy""|""Family Friendly""|""Gummy vs Real Food""|""Gummy Food vs Real Food""|""Veronica Merrell""|""Vanessa Merrell""|""Kid Friendly""|""Anime""|""Anime sketch""|""Anime comedy""|""Anime Characters""|""Jessie Paege""|""Funny""|""Goofy""|""Spoof""|""Fails""|""fail""|""friendly""|""laugh""|""hilarious""|""best comedy""",393294,33424,619,3803,https://i.ytimg.com/vi/1DQ9UTz5j8o/default.jpg,False,False,False,"Have you ever wondered what life would be like if we lived in an anime like world? We did lol. So we made a video about it! Check out Jessie's video: https://youtu.be/tPKquDUiOlo\nSubscribe to Jessie: https://www.youtube.com/user/glamwithjessie\n\nNEW VIDEOS EVERY TUESDAY! Subscribe to our channel: http://bit.ly/2dSP9Fg \n\n\n\nCheck Out Our Other Videos:\nIT'S VALENTINES DAY\nhttps://youtu.be/ytMPI_6iw9o\n50 THINGS TO SAY TO YOUR EX\nhttps://youtu.be/nOUu-5AOjiw\nCHRISTMAS: DO, DON'T, PLEASE DON'T\nhttps://youtu.be/w4XrMuOtWOM\nGuess The Youtuber\nhttps://youtu.be/zCsWskfUGtM\n10 Things You're Doing Wrong in School\nhttps://youtu.be/pdkl08tgCyA\n\nSubscribe to our OTHER CHANNELS!!!!!\nMERRELL TWINS LIVE\nhttp://bit.ly/2pYeuoS\nMORE MERRELL\nhttp://bit.ly/2rITMIf\n\nGet Merrell Twins Merch:\nhttps://www.districtlines.com/Merrell-Twins\n\nSNAPCHAT: @merrelltwins\nTWITTER: https://twitter.com/MerrellTwins\nTWITTER: https://twitter.com/VanessaMerrell\nTWITTER:  https://twitter.com/veronicamerrell\nINSTAGRAM: http://instagram.com/merrelltwins\nINSTAGRAM: http://instagram.com/vanessamerrell\nINSTAGRAM:http://instagram.com/veronicamerrell\nFACEBOOK: https://www.facebook.com/MerrellTwins\nwww.merrelltwins.com"
Htu3va7yDMg,18.13.01,Carrie Underwood - The Champion (Official Lyric Video) ft. Ludacris,carrieunderwoodVEVO,10,2018-01-12T05:00:00.000Z,"Carrie|""Underwood""|""The""|""Champion""|""Capitol""|""Nashville""|""Pop""",396804,10285,526,886,https://i.ytimg.com/vi/Htu3va7yDMg/default.jpg,False,False,False,"Official Lyric Video for “The Champion” by Carrie Underwood featuring Ludacris.\n\nAs featured on NBC’s Super Bowl LII and XXIII Winter Olympic Games.\n\nDownload or stream here: http://strm.to/TheChampion \n\nSign up for Carrie Underwood’s official newsletter here: http://bit.ly/CUOfficialNewsletter\n\nWebsite: http://www.carrieunderwoodofficial.com/\nFan Club: http://www.carrieunderwood.fm/\nFacebook: https://www.facebook.com/carrieunderwood/\nTwitter: https://twitter.com/carrieunderwood\nInstagram: https://www.instagram.com/carrieunderwood/\n\nMusic video by Carrie Underwood performing The Champion. (C) 2018 UMG Recordings, Inc.\n\nhttp://vevo.ly/uOsLFD"
dedaP9ym-hY,17.14.12,Chris Brown - On Purpose (Audio) ft. AGNEZ MO,ChrisBrownVEVO,10,2017-12-13T05:00:04.000Z,"Chris Brown feat. AGNEZ MO|""On Purpose""|""R&B""|""RCA Records Label""",400949,26264,541,3583,https://i.ytimg.com/vi/dedaP9ym-hY/default.jpg,False,False,False,HBOAFM Deluxe Edition: Cuffing Season – 12 Days Of Christmas available now! http://smarturl.it/CuffingSeason\n\nGet “Heartbreak On A Full Moon: http://smarturl.it/HeartbreakFullMoon \n \nFollow Chris Brown: \nhttp://www.chrisbrownworld.com/ \nhttps://www.facebook.com/chrisbrown \nhttps://twitter.com/chrisbrown \nhttp://instagram.com/chrisbrownofficial \nhttp://smarturl.it/CBSpotify?IQid=yt
ItL6vcUrpUs,17.22.12,MACKLEMORE FEAT DAVE B & TRAVIS THOMPSON - CORNER STORE (Official Music Video),Macklemore LLC,10,2017-12-21T17:00:20.000Z,"Mackelmore|""Thrift Shop""|""Cant Hold Us""|""Can't Hold Us""|""Same Love""|""Seattle""|""Downtown""|""Macklemore Downtown""|""Macklemore & Ryan Lewis""|""Ryan Lewis""|""White Walls""|""Glorious""|""Music Video""|""Marmalade""|""marmelade""|""Lil Yachty""|""Yachty""|""Yahcty""|""Lil' Yachty""|""Lil Boat""|""The Heist""|""Heist""|""Hiest""|""Unruly Mess""|""Dance Off""|""Kesha""|""tik tok""|""offset""|""skylar""|""Ed Sheeran""|""Taylor Swift""|""G-Eazy""|""Logic""",408491,34574,690,1911,https://i.ytimg.com/vi/ItL6vcUrpUs/default.jpg,False,False,False,"GEMINI - AVAILABLE NOW\nhttp://smarturl.it/MacklemoreGemini\n\nDIRECTED BY - Johnny LeFlare\n\nWRITTEN BY\nBen Haggerty & Johnny LeFlare\n\nCINEMATOGRAPHY BY  \nMitchell Overton \n\nSTARRING \nMacklemore \nDave B\nTravis Thompson\n\nPRODUCED BY\nHonna Kimmerer\n\nEDITED BY\nMitchell Overton, Johnny LeFlare, Ben Haggerty\n\nASSISTANT EDITOR \nPhil Harvey \n\n1st ASSISTANT DIRECTOR \nPaul Dahlke\n\nHAIR & MAKEUP \nJennifer Popochock\nShawn Shelton\nLuce Cousineau\n\nSTYLIST\nTherese Lefebvre\n\nFEATURING \nIsaac Sims Porter \nRiley O’Donnell\n\nPRODUCTION MANAGER\nNicola Kirkpatrick \n\nART DEPT \nKarl LeFevre\nDarcey Zoller \n\nCAMERA DEPT \nDP - Mitchell Overton - \nSteadicam - Chris Duerkopp\n1st AC - Coty James \n2nd AC - Kyle Petitjean\nTecho Crane - Ryan Haug / Sam Nuttman - Motion State\n\nGRIP & ELECTRIC \nVince Klimek\nMichael LePard\nShaun Bowlby\nChris Taranto\nMark Bueing\n\nSTUNT \nStunt Double - Bryan Riggins \nCoordinator - Tyson Cecka \n\nCOLOR  \nBryan Smaller - Company 3\n\nAUDIO \nSteve Becktold\n\nSOUND DESIGN\nJohn Buroker - HEARby\n\nPRODUCTION ASSISTANTS \nAntone Patterson\nLiam Cheskov-Dahlke \nKeaton Kinnaman \nCameron Sage\nJake Magraw \n\nPLAYBACK\nTyler Dopps\n\nCRAFTY \nJustina Renoud\nScott Schoening\n\nMOHO\nDave Nugent\nBobbi Gerlick\n\nEXTRAS \nMyles Gouveia, Dane Hilts, Gadisa Margarsa, Francesco Anichini, Dulce Montalvo\nChole Landrieu Murphy, Sterling Pearl, Manuel Perez, Kiana Kim Wyld, Jacob Allen\n\nSPECIAL THANKS TO: Roger & Anne Kinnaman, Warsame, Shelton Harris, Tricia Davis, Ben Secord, Jim Mosey, Roy Merca, Kristina Rodgers, Debbie Crofts, Ron Leamon, Taylor Durand-Skaggs, Chris Swenson, City of Seattle Office of Film & Music, Seattle Police Department, Seattle Parks Dept, Sam & Summit Public House, Go 4 Nuge, Motion State, Koerner Camera, Jongchul Kim, Joshua Kim, Nigel Beauty, Mario Castro, Nannette Buroker, and Grady Chapman.\n\nMacklemore Managed by Zach Quillen & Josh Dick\n\nCORNER STORE SONG CREDITS\n\nMacklemore \nCorner Store feat. Dave B & Travis Thompson\n\nPerformed by Macklemore, Dave B and Travis Thompson\nCo-Produced by Tyler “Damn Dude” Dopps, Jake One and Sam Wish\n\nWritten by: B. Haggerty; D. Bowman; T. Thompson; J. Dutton; T. Dopps; J. Karp\n\nLyrics by Ben Haggerty, David Bowman and Travis Thompson \nSynth by Jake One\nDrum Programming by Tyler “Damn Dude” Dopps\nBass Programming by Tyler “Damn Dude” Dopps\nHorns by Joshua Karp\nAdditional vocals by Tyler Andrews\n\nMixed by Jon Castelli at The Gift Shop, DTLA\nMastered by Dale Becker\nMastering Assistant – Mandy Adams\nEngineered by Tyler Dopps \nEngineer for Mix Ingmar Carlson \n\nBengal Yucky (BMI) \nDavid Bowman (BMI) \nTravis Thompson (BMI) \nJacob Dutton (ASCAP) / Momo Elena Music (ASCAP) / Warner Chappell \nTyler Matthews Dopps (BMI) \nGutterfunk (ASCAP) \nSamuel Benjamin Wishkoski (ASCAP) / Swish You Were Here Music (ASCAP)\n\n© 2017 Bendo, LLC. All rights reserved."
B3qT1k0r9pw,18.08.05,Julia Michaels - Jump (Lyric Video) ft. Trippie Redd,JuliaMichaelsVEVO,10,2018-05-04T04:00:00.000Z,"Julia|""Michaels""|""Jump""|""Michaels/Republic""|""Pop""",412323,25441,208,952,https://i.ytimg.com/vi/B3qT1k0r9pw/default.jpg,False,False,False,"Jump ft. Trippie Redd (Official Lyric Video)Song available here: https://JuliaMichaels.lnk.to/trippiejumpYDKeep up with Juliahttps://twitter.com/juliamichaels https://www.instagram.com/juliamichaels https://www.facebook.com/juliamichaelsofficial http://www.juliamichaelsofficial.com Music video by Julia Michaels performing Jump. © 2017 Republic Records, a division of UMG Recordings, Inc.http://vevo.ly/s2K2Bp"
fi483E-A8P4,18.12.02,THE CUPID CHALLENGE! ft CaptainSparklez,Rosanna Pansino,26,2018-02-10T16:01:42.000Z,"challenge|""fun""|""friends""|""captainsparklez""|""minecraft""|""gaming""|""gamer""|""outside""|""activity""|""easy""|""affordable""|""balloon""|""carnival""|""tips""|""tricks""|""how to""|""funny""|""comedy""|""lol""|""crazy""|""intense""|""trick""|""trick shot""|""trick shots""|""talent""|""talented""|""close""|""safe""|""safety""|""ro""|""rosanna pansino""|""practice""|""costume""|""tutu""|""ballet""|""ballerina""|""pink""|""vlog""|""vlogging""|""vlogger""|""first""|""competition""|""swole""|""race""|""collab""|""collaboration""|""guest""|""cupid""|""love""|""true love""|""valentines""|""valentines day""|""party""|""yard""",421136,20078,263,3276,https://i.ytimg.com/vi/fi483E-A8P4/default.jpg,False,False,False,Today I played the Cupid Challenge game with my friend Jordan Maron! Let me know down below what video you would like to see next!\n\nEXTRA VIDEO: https://www.youtube.com/watch?v=IUiRvt2bC5k\n\nORDER MY BAKING LINE: http://bit.ly/BakingLine\n*Order The Nerdy Nummies Cookbook here: http://www.NerdyNummiesCookbook.com\n\nCAPTAINSPARKLEZ LINKS:\nYouTube: http://www.youtube.com/CaptainSparklez\nFacebook: https://www.facebook.com/CaptainSparklez\nInstagram: https://www.instagram.com/jordanmaron/\nTwitter: https://twitter.com/CaptainSparklez\n\nFOLLOW ME:\nFacebook: http://www.facebook.com/rosannapansino\nTwitter: http://www.twitter.com/RosannaPansino\nTumblr: http://www.rosannapansino.tumblr.com\nInstagram: http://instagram.com/rosannapansino\nSnapchat: rosannapansino\n\nThis is not a sponsored video. All products purchased/made by me.
7aRxsmfBDI0,18.25.04,Which Musician Am I? (GAME) Ft. Reggie Watts,Good Mythical Morning,24,2018-04-24T10:00:03.000Z,"rhett and link|""gmm""|""good mythical morning""|""rhett and link good mythical morning""|""good mythical morning rhett and link""|""mythical morning""|""Season 13""|""Which Musician Am I? (GAME) Ft. Reggie Watts""|""what musician am i""|""reggie watts""|""reggie watts gmm""|""reggie watts music""|""reggie watts songs""|""rhett link reggie watts""|""rhett link what musican am i""|""gmm what musician am i""|""musical impressions""|""musical impression challenge""|""rihanna""|""axl rose""|""david bowie""|""dolly parton""|""gmm music""",429008,12776,274,1553,https://i.ytimg.com/vi/7aRxsmfBDI0/default.jpg,False,False,False,"Reggie Watts, Rhett and Link go head to head in a game of musical impersonation that will leave you wondering if Rhett just loves Rihanna or if he wants to be her. GMM #1324.1\nWatch Part 2: https://youtu.be/6akY7ytadrs\nWatch today's episode from the start: http://bit.ly/GMM1324\n\nPick up all of the official GMM merch at https://mythical.store & exclusive limited edition tees at https://www.amazon.com/mythical\n\nFollow Rhett & Link: \nInstagram: https://instagram.com/rhettandlink\nFacebook: https://facebook.com/rhettandlink\nTwitter: https://twitter.com/rhettandlink\nTumblr: https://rhettandlink.tumblr.com\nSnapchat: @realrhettlink\nWebsite: https://mythical.co/\n\nCheck Out Our Other Mythical Channels:\nGood Mythical MORE: https://youtube.com/goodmythicalmore\nRhett & Link: https://youtube.com/rhettandlink\nThis Is Mythical: https://youtube.com/thisismythical\nEar Biscuits: https://applepodcasts.com/earbiscuits\n\nWant to send us something? https://mythical.co/contact\nHave you made a Wheel of Mythicality intro video? Submit it here: https://bit.ly/GMMWheelIntro\n\nIntro Animation by Digital Twigs: https://www.digitaltwigs.com\nIntro & Outro Music by Jeff Zeigler & Sarah Schimeneck https://www.jeffzeigler.com\nAll Supplemental Music from Extreme Production Music: https://www.extrememusic.com/\nWe use ‘The Mouse’ by Blue Microphones https://www.bluemic.com/mouse/"
UCrMn3LLMVU,18.21.02,"Rudimental - These Days feat. Jess Glynne, Macklemore & Dan Caplen [Live at Abbey Road]",Rudimental,10,2018-02-19T09:13:09.000Z,"rudimental|""rudimentaluk""|""official video""|""cover""|""session""|""live""|""remix""|""sun comes up""|""ed sheeran""|""we the generation""|""these days""|""jess glynne""|""macklemore""|""dan caplen""|""abbey road studios""|""London""",445795,18269,152,442,https://i.ytimg.com/vi/UCrMn3LLMVU/default.jpg,False,False,False,"Download or stream now at: https://atlanti.cr/thesedays\n\nThis is a live video for our new single These Days shot at the legendary Abbey Road Studios in London.\nThese Days feat.Jess Glynne, Macklemore and Dan Caplen is out now everywhere!\n\nDirected by Dan Massie for http://els.tv/\n\nClick here to subscribe: http://bit.ly/SubscribeToRudimental\n\nFollow Rudimental\nhttp://www.rudimental.co.uk \nhttp://www.facebook.com/rudimentaluk \nhttp://www.twitter.com/rudimentaluk \nhttp://www.instagram.com/rudimentaluk\nhttp://www.soundcloud.com/rudimentaluk\n\nFollow Jess Glynne\nhttp://jessglynne.co.uk\nhttps://www.facebook.com/JessGlynne\nhttps://twitter.com/jessglynne\nhttps://www.instagram.com/jessglynne\n\nFollow Dan Caplen\nhttp://dancaplen.com\nhttps://www.facebook.com/dancaplen\nhttps://twitter.com/dancaplen\nhttps://www.instagram.com/dancaplen\n\nFollow Macklemore\nhttp://macklemore.com\nhttps://www.facebook.com/macklemore\nhttps://twitter.com/macklemore\nhttps://www.instagram.com/macklemore\n\n\nLYRICS:\nI know you moved onto someone new\nHope life is beautiful\nYou were the light for me to find my truth\nI just wanna say, thank you\n\nLeaving to find my soul\nTold her I had to go\nAnd I know it ain't pretty\nWhen our hearts get broke\nToo young to feel this old\nWatching us both turn cold\nOh, I know it ain't pretty\nWhen two hearts get broke\nYeah, I know it ain't pretty\nWhen two hearts get broke\n\nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days\nThese days\nThese days, these days\nThese days, these days\n \nThree years of ups and downs\nNothing to show for it now\nAnd I know it ain't pretty when the fire burns out\nCalling me when I'm drunk remind me of what I've done\nAnd I know it ain't pretty when you're trying to move on, yeah\n\nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days, these days\n\nOh I know, I know\nOh I know, I know\nOh I know, I know\nThese days, these days\nOh I know, I know\nOh I know, I know\nOh I know, I know\nTo these days, these days\n \nCigarettes in the ashtray\nReminiscing on those past days\nI thought you’d end up with my last name\nBut that changed\nAnd I travelled around the world\nThink where you living at now?\nI heard you moved to Austin\nGot an apartment and settled down\nAnd every once in a while\nI start texting\nWrite a paragraph\nBut then I delete the message\nThink 'bout you like a past time\nI could cry you a river\nGet you baptised or\nI wasn't ready to act right\nUsed to always think I'd get you back, right\nThey say that things fall apart\nWe were gonna move to Brooklyn\nYou were gonna study Art\nLove is just a tool\nTo remind us who we are\nAnd that we are not alone\nAnd we're walking in the dark\n \nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days, these days\nWe'll wish we could come back to these days, these days"
RQm0nKoODo4,18.07.03,Take On Me in 20 Styles ft. Seth Everman,Ten Second Songs,10,2018-03-05T17:00:40.000Z,"katy perry|""juicy j""|""nirvana""|""queen""|""metallica""|""Nirvana (Musical Group)""|""nsync""|""Iron Maiden (Musical Group)""|""Jamiroquai (Musical Group)""|""Pantera (Musical Group)""|""Kurt Cobain (Author)""|""Frank Sinatra (icon)""|""pavarotti""|""the doors""|""Run-D.M.C. (Musical Group)""|""tech n9ne""|""red hot chili peppers""|""slipknot""|""louis prima""|""boyz ii men""|""Type O Negative (Musical Group)""|""john mayer""|""John Mayer (Musical Artist)""|""dark horse""|""custom songs""|""cover""|""rock""|""metal""|""pop""|""opera""|""rnb""|""Ten Second Songs""",486361,46478,290,3998,https://i.ytimg.com/vi/RQm0nKoODo4/default.jpg,False,False,False,"Watch the Allstar video I did with Seth ► http://bit.ly/2D20k8V\nCheck out Seth’s channel, seriously do it ► http://bit.ly/2FRsYNi\n\nVote for your Favorite Style! ► http://bit.ly/2FPYhIc\n\nTake On Me in 20 Styles Credits - \n\nMixed and Mastered by Rob Ruccia of Uptown Recording\nhttps://www.uptownrecording.com\n\nLighting and Filming by Steven Miosku @StevenMiosku\n\nVideo edit/Thumbnail by Andy Rose. Subscribe to his channel here: http://tinyurl.com/mxmzw66 \n\nAll music made by myself and Seth but Seth made it sound way better.\n\nSubscribe to my channel  ►http://bit.ly/SubscribeToTSS\nWatch my previous 20 style video  ► http://bit.ly/2FA4oin\n\nSupport me on Patreon (Give me all your money)\nPatreon ► https://www.patreon.com/tensecondsongs\n\nAll my socials ►\n\nTwitter ► https://twitter.com/TenSecondSongs\nInstagram ► http://instagram.com/TenSecondSongs\nfacebook ► https://www.facebook.com/tensecondsongs\n\n\nFor Booking and Business Inquiries e-mail -\nTenSecondSongsMusic@gmail.com"
TmzVBGf6uKk,18.04.05,"Shawn Mendes - Lost in Japan - Choreography by Jake Kodish ft Sean Lew, Kaycee Rice, Jade Chynoweth",Tim Milgram,24,2018-05-02T00:13:56.000Z,"shawn|""mendes""|""dance""|""choreography""|""jake kodish""|""shawn mendes""|""lost in japan""|""sean lew""|""kaycee rice""|""sean""|""lew""|""kaycee""|""rice""|""tim milgram""|""tmilly""|""tmilly tv""|""dancing""|""dancers""|""dance class""|""tutorial""|""dance tutorial""|""learn to dance""|""hip hop dance""|""fik-shun""|""fikshun""|""jade chynoweth""|""jade""|""josh killacky""",519533,30449,205,1538,https://i.ytimg.com/vi/TmzVBGf6uKk/default.jpg,False,False,False,"Shawn Mendes - Lost in Japan - Choreography by Jake Kodish Filmed by Tim Milgram @ the #TMillyTV Masterclass SeriesDancers: Jake Kodish, Jade Chynoweth, Josh Killacky, Alexander Chung, Gaynor Hicks, Fik-Shun Stegall, Sean Lew, Kaycee RiceSubscribe to T.Milly TV ► http://bit.ly/2fbFda4►► For music and brand partnership inquiries: info@tmilly.comVisit us at: http://www.tmilly.com~ a T.Milly Production ~"
XKQa1vx-oNY,18.13.01,blackbear - anxiety ft. FRND,blackbearVEVO,10,2018-01-10T17:00:04.000Z,"blackbear|""anxiety""|""Beartrap/Alamo/Interscope""|""Records""",524944,50329,323,2989,https://i.ytimg.com/vi/XKQa1vx-oNY/default.jpg,False,False,False,"cybersex out now: http://smarturl.it/cybersex\n\nAdd blackbear's cybermin character to any photo of yours:\nhttp://www.cybermin.world\n\nfollow bear: \nhttp://twitter.com/iamblackbear\nhttp://instagram.com/bear \nhttp://www.beartrap.la \n\nMusic video by blackbear performing anxiety. (C) 2017 Beartrap, LLC under exclusive license to Interscope Records\n\nhttp://vevo.ly/Kzi0oY"
UEhsFEgsI5U,18.27.02,Fahrenheit 451 (2018) Official Teaser ft. Michael B. Jordan & Michael Shannon | HBO,HBO,1,2018-02-26T17:59:20.000Z,"Ray Bradbury|""Fahrenheit 451""|""Guy Montag""|""fireman""|""Clarisse McClellan""|""Beatty""|""Sofia Boutella""|""Michael Shannon""|""Michael B. Jordan""|""Drama""|""Sci-Fi""|""books""|""burn""|""burning""|""fire""|""burning books""|""rebel""|""HBO""|""HBO Films""|""films""|""movie""|""2018""|""trailer""|""official trailer""",540275,11737,686,2273,https://i.ytimg.com/vi/UEhsFEgsI5U/default.jpg,False,False,False,"Fahrenheit 451 is based on Ray Bradbury's classic novel. In a future where the media is an opiate, history is rewritten and firemen burn books, Jordan plays Guy Montag, a young fireman who struggles with his role as law enforcer and with his mentor, played by Shannon. Premieres Spring 2018 on HBO.\n\n#Fahrenheit451 #HBOFilms\n\nSubscribe to the HBO YouTube Channel: https://goo.gl/JQUfqt\n \nDon’t have HBO? Order Now: https://play.hbonow.com/\n\nGet More HBO:\nGet HBO GO: https://play.hbogo.com/\nLike on Facebook: https://www.facebook.com/HBO\nFollow on Twitter: https://twitter.com/hbo\nLike on Instagram: https://www.instagram.com/hbo/\nSubscribe on Tumblr: http://hbo.tumblr.com/\nOfficial Site: http://www.hbo.com"
-35jibKqbEo,18.15.02,Kygo - Stranger Things ft. OneRepublic (Alan Walker Remix),Alan Walker,10,2018-02-14T17:00:49.000Z,"Alan Walker|""Kygo""|""One Republic""|""Stranger Things""|""House""|""Techno""|""DJ Walkzz""|""K-391""|""Remix""|""new song""|""2018""|""worldofwalker""|""Faded""|""The Spectre""|""All falls down""|""Sing me to sleep""|""Norway""|""EDM""|""Electro""|""Lyrics""|""Allan""|""Valker""|""OneRepublic""",545655,73480,727,6157,https://i.ytimg.com/vi/-35jibKqbEo/default.jpg,False,False,False,"Happy Valentines Day, Walkers!\n\nI made a remix of “Stranger Things” for my good friend Kygo & One Republic, what do you guys think? Make sure to leave me a message in the comment section, and share with your friends!\n\n/ Alan\n\nVideo: Simon Compagnet"
